P7	0.535	0
P8	0.612	0
P9	0.648	0
P10	1.604	2
P11	0.656	0
P12	1.244	0
P13	1.232	0
P14	1.354	0
P15	1.627	0
P16	1.823	0
P17	1.728	2
P18	1.732	2
P19	1.953	59
P20	2.191	274
P21	2.358	202
SD-	1.252	0
SD+	2.362	13
P5	0.748	0
P6	0.560	0
P7	0.539	0
P8	0.616	0
P9	0.652	0
P10	1.608	0
P11	0.660	1
P12	1.248	0
P13	1.236	0
P14	1.358	0
P15	1.631	0
P16	1.827	2
P17	1.732	3
P18	1.736	0
P19	1.957	22
P20	2.195	187
P21	2.361	223
SD-	1.256	0
SD+	2.365	9
P5	0.752	0
P6	0.564	0
P7	0.543	0
P8	0.621	0
P9	0.656	0
P10	1.612	0
P11	0.664	0
P12	1.252	0
P13	1.240	0
P14	1.362	0
P15	1.635	0
P16	1.831	0
P17	1.736	0
P18	1.740	5
P19	1.961	28
P20	2.199	213
P21	2.365	186
SD-	1.260	0
SD+	2.369	11
P5	0.756	0
P6	0.568	0
P7	0.547	0
P8	0.625	0
P9	0.660	0
P10	1.616	0
P11	0.668	0
P12	1.256	0
P13	1.244	0
P14	1.366	0
P15	1.639	0
P16	1.835	2
P17	1.740	2
P18	1.744	2
P19	1.965	22
P20	2.203	186
P21	2.369	219
SD-	1.264	0
SD+	2.373	5
P5	0.760	0
P6	0.572	0
P7	0.551	0
P8	0.629	0
P9	0.664	0
P10	1.620	2
P11	0.672	0
P12	1.260	1
P13	1.248	0
P14	1.370	1
P15	1.643	0
P16	1.839	1
P17	1.744	3
P18	1.748	6
P19	1.969	21
P20	2.207	173
P21	2.373	179
SD-	1.269	0
SD+	2.377	12
P5	0.764	0
P6	0.576	0
P7	0.555	0
P8	0.633	0
P9	0.668	0
P10	1.624	2
P11	0.676	0
P12	1.264	0
P13	1.251	0
P14	1.374	0
P15	1.647	0
P16	1.843	0
P17	1.748	5
P18	1.752	0
P19	1.973	61
P20	2.210	212
P21	2.377	271
SD-	1.273	0
SD+	2.381	2
P5	0.768	0
P6	0.580	0
P7	0.559	0
P8	0.637	0
P9	0.672	0
P10	1.628	0
P11	0.680	0
P12	1.268	0
P13	1.255	0
P14	1.377	0
P15	1.650	2
P16	1.847	0
P17	1.752	0
P18	1.756	0
P19	1.977	29
P20	2.214	197
P21	2.381	174
SD-	1.277	0
SD+	2.385	7
P5	0.772	0
P6	0.584	0
P7	0.563	0
P8	0.641	0
P9	0.676	0
P10	1.632	1
P11	0.684	0
P12	1.272	0
P13	1.259	0
P14	1.381	0
P15	1.654	0
P16	1.851	0
P17	1.756	4
P18	1.760	3
P19	1.980	24
P20	2.218	272
P21	2.385	169
SD-	1.281	0
SD+	2.389	9
P5	0.776	0
P6	0.588	0
P7	0.567	0
P8	0.645	0
P9	0.680	0
P10	1.636	0
P11	0.688	0
P12	1.276	0
P13	1.263	0
P14	1.385	0
P15	1.658	2
P16	1.855	2
P17	1.760	4
P18	1.764	6
P19	1.984	37
P20	2.222	174
P21	2.389	170
SD-	1.285	0
SD+	2.393	13
P5	0.780	0
P6	0.592	0
P7	0.571	0
P8	0.649	0
P9	0.683	0
P10	1.640	0
P11	0.692	0
P12	1.280	0
P13	1.267	0
P14	1.389	0
P15	1.662	0
P16	1.859	1
P17	1.764	1
P18	1.768	0
P19	1.988	67
P20	2.226	173
P21	2.393	219
SD-	1.290	0
SD+	2.397	8
P5	0.784	0
P6	0.596	0
P7	0.575	0
P8	0.653	0
P9	0.687	0
P10	1.644	0
P11	0.696	0
P12	1.283	0
P13	1.271	0
P14	1.393	0
P15	1.666	0
P16	1.863	0
P17	1.768	0
P18	1.772	2
P19	1.992	38
P20	2.230	174
P21	2.397	167
SD-	1.294	0
SD+	2.401	7
P5	0.789	0
P6	0.600	0
P7	0.579	0
P8	0.657	0
P9	0.691	0
P10	1.648	0
P11	0.700	0
P12	1.287	0
P13	1.275	0
P14	1.397	0
P15	1.670	3
P16	1.867	3
P17	1.771	4
P18	1.776	5
P19	1.996	37
P20	2.234	262
P21	2.401	147
SD-	1.298	0
SD+	2.405	8
P5	0.793	0
P6	0.604	0
P7	0.583	0
P8	0.661	0
P9	0.695	0
P10	1.652	1
P11	0.704	0
P12	1.291	0
P13	1.279	0
P14	1.401	0
P15	1.674	0
P16	1.871	3
P17	1.775	7
P18	1.779	4
P19	2.000	74
P20	2.238	172
P21	2.405	201
SD-	1.302	0
SD+	2.408	6
P5	0.797	0
P6	0.608	0
P7	0.587	0
P8	0.665	0
P9	0.699	0
P10	1.656	0
P11	0.708	0
P12	1.295	0
P13	1.283	0
P14	1.405	0
P15	1.678	1
P16	1.874	3
P17	1.779	1
P18	1.783	4
P19	2.004	29
P20	2.242	179
P21	2.408	150
SD-	1.306	0
SD+	2.412	3
P5	0.801	0
P6	0.612	0
P7	0.591	0
P8	0.669	0
P9	0.703	0
P10	1.660	1
P11	0.712	0
P12	1.299	0
P13	1.287	0
P14	1.409	0
P15	1.682	0
P16	1.878	5
P17	1.783	2
P18	1.787	0
P19	2.008	40
P20	2.246	257
P21	2.412	154
SD-	1.311	0
SD+	2.416	4
P5	0.805	0
P6	0.616	0
P7	0.595	0
P8	0.673	0
P9	0.707	0
P10	1.664	1
P11	0.716	0
P12	1.303	0
P13	1.291	0
P14	1.413	0
P15	1.686	0
P16	1.882	1
P17	1.787	0
P18	1.791	1
P19	2.012	86
P20	2.250	165
P21	2.416	144
SD-	1.315	0
SD+	2.420	7
P5	0.809	0
P6	0.620	0
P7	0.599	0
P8	0.677	0
P9	0.711	0
P10	1.668	0
P11	0.720	0
P12	1.307	0
P13	1.295	0
P14	1.417	0
P15	1.690	4
P16	1.886	7
P17	1.791	3
P18	1.795	5
P19	2.016	36
P20	2.254	171
P21	2.420	149
SD-	1.319	0
SD+	2.424	5
P5	0.813	0
P6	0.624	0
P7	0.603	0
P8	0.681	0
P9	0.715	0
P10	1.672	0
P11	0.724	0
P12	1.311	0
P13	1.299	0
P14	1.421	0
P15	1.694	2
P16	1.890	2
P17	1.795	6
P18	1.799	3
P19	2.020	62
P20	2.257	243
P21	2.424	145
SD-	1.323	0
SD+	2.428	4
P5	0.817	0
P6	0.628	0
P7	0.607	0
P8	0.685	0
P9	0.719	0
P10	1.676	0
P11	0.728	0
P12	1.315	0
P13	1.303	0
P14	1.425	0
P15	1.698	0
P16	1.894	4
P17	1.799	7
P18	1.803	8
P19	2.023	43
P20	2.261	182
P21	2.428	144
SD-	1.327	0
SD+	2.432	6
P5	0.821	0
P6	0.632	0
P7	0.611	0
P8	0.689	0
P9	0.723	0
P10	1.680	0
P11	0.732	0
P12	1.319	0
P13	1.307	0
P14	1.429	0
P15	1.701	0
P16	1.898	2
P17	1.803	9
P18	1.807	5
P19	2.027	50
P20	2.265	284
P21	2.432	105
SD-	1.332	0
SD+	2.436	4
P5	0.825	0
P6	0.636	0
P7	0.615	0
P8	0.693	0
P9	0.727	0
P10	1.684	0
P11	0.736	0
P12	1.323	0
P13	1.310	0
P14	1.433	0
P15	1.705	1
P16	1.902	3
P17	1.807	6
P18	1.811	0
P19	2.031	87
P20	2.269	173
P21	2.436	151
SD-	1.336	0
SD+	2.440	3
P5	0.829	0
P6	0.640	0
P7	0.620	0
P8	0.697	0
P9	0.731	0
P10	1.688	3
P11	0.740	0
P12	1.327	0
P13	1.314	0
P14	1.437	0
P15	1.709	0
P16	1.906	7
P17	1.811	0
P18	1.815	7
P19	2.035	54
P20	2.273	240
P21	2.440	96
SD-	1.340	0
SD+	2.444	7
P5	0.833	0
P6	0.644	0
P7	0.624	0
P8	0.701	0
P9	0.735	0
P10	1.692	0
P11	0.743	0
P12	1.331	0
P13	1.318	0
P14	1.441	2
P15	1.713	2
P16	1.910	5
P17	1.815	5
P18	1.819	1
P19	2.039	101
P20	2.277	164
P21	2.444	122
SD-	1.344	0
SD+	2.448	8
P5	0.838	0
P6	0.648	0
P7	0.628	0
P8	0.705	0
P9	0.739	0
P10	1.696	2
P11	0.747	0
P12	1.335	0
P13	1.322	0
P14	1.445	0
P15	1.717	2
P16	1.914	0
P17	1.818	4
P18	1.823	5
P19	2.043	60
P20	2.281	241
P21	2.448	110
SD-	1.348	0
SD+	2.452	4
P5	0.842	0
P6	0.652	0
P7	0.632	0
P8	0.709	0
P9	0.743	0
P10	1.700	1
P11	0.751	0
P12	1.338	0
P13	1.326	0
P14	1.449	0
P15	1.721	0
P16	1.918	4
P17	1.822	4
P18	1.827	2
P19	2.047	96
P20	2.285	158
P21	2.451	106
SD-	1.353	0
SD+	2.455	1
P5	0.846	0
P6	0.656	0
P7	0.636	0
P8	0.713	0
P9	0.747	0
P10	1.704	0
P11	0.755	0
P12	1.342	0
P13	1.330	0
P14	1.453	1
P15	1.725	0
P16	1.922	2
P17	1.826	10
P18	1.830	9
P19	2.051	60
P20	2.289	253
P21	2.455	73
SD-	1.357	0
SD+	2.459	3
P5	0.850	0
P6	0.660	0
P7	0.640	0
P8	0.717	0
P9	0.750	0
P10	1.708	2
P11	0.759	0
P12	1.346	0
P13	1.334	0
P14	1.456	0
P15	1.729	4
P16	1.926	6
P17	1.830	6
P18	1.834	6
P19	2.055	119
P20	2.293	164
P21	2.459	102
SD-	1.361	0
SD+	2.463	3
P5	0.854	0
P6	0.664	0
P7	0.644	0
P8	0.721	0
P9	0.754	0
P10	1.712	4
P11	0.763	0
P12	1.350	0
P13	1.338	0
P14	1.460	0
P15	1.733	2
P16	1.929	5
P17	1.834	9
P18	1.838	12
P19	2.059	63
P20	2.297	218
P21	2.463	94
SD-	1.365	0
SD+	2.467	6
P5	0.858	0
P6	0.668	0
P7	0.648	0
P8	0.725	0
P9	0.758	0
P10	1.716	0
P11	0.767	0
P12	1.354	0
P13	1.342	0
P14	1.464	0
P15	1.737	0
P16	1.933	8
P17	1.838	9
P18	1.842	4
P19	2.063	124
P20	2.300	241
P21	2.467	96
SD-	1.369	0
SD+	2.471	2
P5	0.862	0
P6	0.672	0
P7	0.652	0
P8	0.729	0
P9	0.762	0
P10	1.720	1
P11	0.771	0
P12	1.358	0
P13	1.346	0
P14	1.468	0
P15	1.741	4
P16	1.937	6
P17	1.842	14
P18	1.846	9
P19	2.067	51
P20	2.304	155
P21	2.471	88
SD-	1.374	0
SD+	2.475	1
P5	0.866	0
P6	0.676	0
P7	0.656	0
P8	0.733	0
P9	0.766	0
P10	1.725	2
P11	0.775	0
P12	1.362	0
P13	1.350	0
P14	1.472	0
P15	1.745	1
P16	1.941	3
P17	1.846	11
P18	1.850	0
P19	2.070	131
P20	2.308	197
P21	2.475	67
SD-	1.378	0
SD+	2.479	2
P5	0.870	0
P6	0.680	0
P7	0.660	0
P8	0.737	0
P9	0.770	0
P10	1.729	3
P11	0.779	0
P12	1.366	0
P13	1.354	0
P14	1.476	0
P15	1.749	3
P16	1.945	0
P17	1.850	0
P18	1.854	8
P19	2.074	67
P20	2.312	197
P21	2.479	69
SD-	1.382	0
SD+	2.483	0
P5	0.874	0
P6	0.684	0
P7	0.664	0
P8	0.741	0
P9	0.774	0
P10	1.733	0
P11	0.783	0
P12	1.370	0
P13	1.358	0
P14	1.480	2
P15	1.752	0
P16	1.949	6
P17	1.854	9
P18	1.858	9
P19	2.078	128
P20	2.316	199
P21	2.483	70
SD-	1.386	0
SD+	2.487	5
P5	0.878	0
P6	0.688	0
P7	0.668	0
P8	0.745	0
P9	0.778	0
P10	1.737	2
P11	0.787	0
P12	1.374	0
P13	1.362	0
P14	1.484	0
P15	1.756	3
P16	1.953	1
P17	1.858	4
P18	1.862	10
P19	2.082	122
P20	2.320	135
P21	2.487	57
SD-	1.390	0
SD+	2.491	2
P5	0.883	0
P6	0.692	0
P7	0.672	0
P8	0.749	0
P9	0.782	0
P10	1.741	2
P11	0.791	0
P12	1.378	0
P13	1.366	0
P14	1.488	0
P15	1.760	2
P16	1.957	10
P17	1.861	10
P18	1.866	10
P19	2.086	68
P20	2.324	179
P21	2.491	68
SD-	1.395	0
SD+	2.495	2
P5	0.887	0
P6	0.696	0
P7	0.676	0
P8	0.753	0
P9	0.786	0
P10	1.745	5
P11	0.795	0
P12	1.382	0
P13	1.369	0
P14	1.492	0
P15	1.764	2
P16	1.961	3
P17	1.865	6
P18	1.870	12
P19	2.090	160
P20	2.328	142
P21	2.494	54
SD-	1.399	0
SD+	2.498	3
P5	0.891	0
P6	0.700	0
P7	0.680	0
P8	0.757	0
P9	0.790	0
P10	1.749	0
P11	0.799	0
P12	1.386	1
P13	1.373	0
P14	1.496	0
P15	1.768	0
P16	1.965	4
P17	1.869	10
P18	1.874	11
P19	2.094	140
P20	2.332	160
P21	2.498	50
SD-	1.403	0
SD+	2.502	2
P5	0.895	0
P6	0.704	0
P7	0.684	0
P8	0.761	0
P9	0.794	0
P10	1.753	1
P11	0.803	0
P12	1.390	0
P13	1.377	0
P14	1.500	0
P15	1.772	4
P16	1.969	7
P17	1.873	13
P18	1.878	9
P19	2.098	94
P20	2.336	165
P21	2.502	49
SD-	1.407	0
SD+	2.506	2
P5	0.899	0
P6	0.708	0
P7	0.688	0
P8	0.765	0
P9	0.798	0
P10	1.757	2
P11	0.807	0
P12	1.394	0
P13	1.381	0
P14	1.504	0
P15	1.776	4
P16	1.973	14
P17	1.877	8
P18	1.881	8
P19	2.102	158
P20	2.340	172
P21	2.506	48
SD-	1.411	0
SD+	2.510	1
P5	0.903	0
P6	0.712	0
P7	0.692	0
P8	0.769	0
P9	0.802	0
P10	1.761	4
P11	0.811	0
P12	1.397	0
P13	1.385	0
P14	1.508	0
P15	1.780	1
P16	1.977	5
P17	1.881	7
P18	1.885	9
P19	2.106	180
P20	2.343	167
P21	2.510	36
SD-	1.416	0
SD+	2.514	1
P5	0.907	0
P6	0.716	0
P7	0.696	0
P8	0.773	0
P9	0.806	0
P10	1.765	0
P11	0.815	0
P12	1.401	0
P13	1.389	0
P14	1.512	0
P15	1.784	3
P16	1.980	7
P17	1.885	6
P18	1.889	13
P19	2.110	85
P20	2.347	101
P21	2.514	43
SD-	1.420	0
SD+	2.518	2
P5	0.911	0
P6	0.720	0
P7	0.700	0
P8	0.777	0
P9	0.810	0
P10	1.769	5
P11	0.819	0
P12	1.405	0
P13	1.393	0
P14	1.516	0
P15	1.788	0
P16	1.984	8
P17	1.889	11
P18	1.893	10
P19	2.114	161
P20	2.351	177
P21	2.518	37
SD-	1.424	0
SD+	2.522	1
P5	0.915	0
P6	0.724	0
P7	0.704	0
P8	0.781	0
P9	0.814	0
P10	1.773	3
P11	0.823	0
P12	1.409	0
P13	1.397	0
P14	1.520	0
P15	1.792	7
P16	1.988	18
P17	1.893	17
P18	1.897	26
P19	2.117	196
P20	2.355	155
P21	2.522	24
SD-	1.428	0
SD+	2.526	0
P5	0.919	0
P6	0.728	0
P7	0.708	1
P8	0.785	0
P9	0.817	0
P10	1.777	4
P11	0.827	0
P12	1.413	0
P13	1.401	0
P14	1.524	0
P15	1.796	3
P16	1.992	4
P17	1.897	13
P18	1.901	21
P19	2.121	182
P20	2.359	167
P21	2.526	38
SD-	1.432	0
SD+	2.530	1
P5	0.923	0
P6	0.732	0
P7	0.713	0
P8	0.789	0
P9	0.821	0
P10	1.781	3
P11	0.831	0
P12	1.417	0
P13	1.405	0
P14	1.528	0
P15	1.800	2
P16	1.996	5
P17	1.901	18
P18	1.905	11
P19	2.125	104
P20	2.363	123
P21	2.530	34
SD-	1.437	0
SD+	2.534	3
P5	0.927	0
P6	0.736	0
P7	0.717	0
P8	0.793	0
P9	0.825	0
P10	1.785	4
P11	0.835	0
P12	1.421	0
P13	1.409	0
P14	1.531	0
P15	1.803	3
P16	2.000	19
P17	1.905	13
P18	1.909	13
P19	2.129	195
P20	2.367	119
P21	2.534	28
SD-	1.441	0
SD+	2.538	1
P5	0.932	0
P6	0.740	0
P7	0.721	0
P8	0.797	0
P9	0.829	0
P10	1.789	0
P11	0.839	0
P12	1.425	0
P13	1.413	0
P14	1.535	2
P15	1.807	3
P16	2.004	9
P17	1.908	11
P18	1.913	11
P19	2.133	206
P20	2.371	149
P21	2.538	24
SD-	1.445	0
SD+	2.541	0
P5	0.936	0
P6	0.744	0
P7	0.725	0
P8	0.801	0
P9	0.833	0
P10	1.793	1
P11	0.843	0
P12	1.429	0
P13	1.417	0
P14	1.539	0
P15	1.811	0
P16	2.008	9
P17	1.912	13
P18	1.917	15
P19	2.137	193
P20	2.375	130
P21	2.541	22
SD-	1.449	0
SD+	2.545	1
P5	0.940	0
P6	0.748	0
P7	0.729	0
P8	0.805	0
P9	0.837	0
P10	1.797	4
P11	0.847	0
P12	1.433	0
P13	1.421	0
P14	1.543	0
P15	1.815	5
P16	2.012	23
P17	1.916	15
P18	1.921	15
P19	2.141	218
P20	2.379	131
P21	2.545	17
SD-	1.453	0
SD+	2.549	2
P5	0.944	0
P6	0.752	0
P7	0.733	0
P8	0.809	0
P9	0.841	0
P10	1.801	0
P11	0.851	0
P12	1.437	0
P13	1.425	0
P14	1.547	0
P15	1.819	3
P16	2.016	6
P17	1.920	16
P18	1.925	14
P19	2.145	98
P20	2.383	99
P21	2.549	12
SD-	1.458	0
SD+	2.553	1
P5	0.948	0
P6	0.756	0
P7	0.737	0
P8	0.813	0
P9	0.845	0
P10	1.805	6
P11	0.855	0
P12	1.441	0
P13	1.428	0
P14	1.551	0
P15	1.823	4
P16	2.020	20
P17	1.924	11
P18	1.929	16
P19	2.149	214
P20	2.387	135
P21	2.553	17
SD-	1.462	0
SD+	2.557	0
P5	0.952	0
P6	0.760	0
P7	0.741	0
P8	0.817	0
P9	0.849	0
P10	1.809	5
P11	0.859	0
P12	1.445	0
P13	1.432	0
P14	1.555	0
P15	1.827	2
P16	2.024	9
P17	1.928	17
P18	1.932	22
P19	2.153	226
P20	2.390	108
P21	2.557	16
SD-	1.466	0
SD+	2.561	2
P5	0.956	0
P6	0.764	0
P7	0.745	0
P8	0.821	0
P9	0.853	0
P10	1.813	8
P11	0.863	0
P12	1.449	0
P13	1.436	0
P14	1.559	0
P15	1.831	8
P16	2.028	12
P17	1.932	15
P18	1.936	36
P19	2.157	207
P20	2.394	116
P21	2.561	19
SD-	1.470	0
SD+	2.565	2
P5	0.960	0
P6	0.768	0
P7	0.749	0
P8	0.825	0
P9	0.857	0
P10	1.817	2
P11	0.867	0
P12	1.452	0
P13	1.440	0
P14	1.563	0
P15	1.835	6
P16	2.031	16
P17	1.936	21
P18	1.940	18
P19	2.160	227
P20	2.398	103
P21	2.565	9
SD-	1.474	0
SD+	2.569	1
P5	0.964	0
P6	0.772	0
P7	0.753	0
P8	0.829	0
P9	0.861	0
P10	1.821	0
P11	0.871	0
P12	1.456	0
P13	1.444	0
P14	1.567	1
P15	1.839	3
P16	2.035	8
P17	1.940	37
P18	1.944	17
P19	2.164	221
P20	2.402	116
P21	2.569	16
SD-	1.479	0
SD+	2.573	1
P5	0.968	0
P6	0.776	0
P7	0.757	0
P8	0.833	0
P9	0.865	0
P10	1.825	6
P11	0.875	0
P12	1.460	0
P13	1.448	0
P14	1.571	0
P15	1.843	2
P16	2.039	22
P17	1.944	17
P18	1.948	20
P19	2.168	214
P20	2.406	79
P21	2.573	19
SD-	1.483	0
SD+	2.577	0
P5	0.972	0
P6	0.780	0
P7	0.761	0
P8	0.837	0
P9	0.869	0
P10	1.829	6
P11	0.879	0
P12	1.464	0
P13	1.452	1
P14	1.575	0
P15	1.847	7
P16	2.043	5
P17	1.948	19
P18	1.952	18
P19	2.172	238
P20	2.410	116
P21	2.577	13
SD-	1.487	0
SD+	2.581	1
P5	0.976	0
P6	0.784	0
P7	0.765	0
P8	0.841	0
P9	0.873	0
P10	1.833	7
P11	0.883	0
P12	1.468	0
P13	1.456	0
P14	1.579	0
P15	1.851	5
P16	2.047	17
P17	1.951	16
P18	1.956	43
P19	2.176	280
P20	2.414	65
P21	2.581	14
SD-	1.491	0
SD+	2.585	1
P5	0.981	0
P6	0.788	0
P7	0.769	0
P8	0.845	0
P9	0.877	0
P10	1.837	6
P11	0.887	0
P12	1.472	0
P13	1.460	0
P14	1.583	1
P15	1.855	4
P16	2.051	11
P17	1.955	12
P18	1.960	29
P19	2.180	248
P20	2.418	95
P21	2.584	9
SD-	1.495	0
SD+	2.588	2
P5	0.985	0
P6	0.792	0
P7	0.773	0
P8	0.849	0
P9	0.880	0
P10	1.841	3
P11	0.891	0
P12	1.476	0
P13	1.464	0
P14	1.587	0
P15	1.858	0
P16	2.055	28
P17	1.959	31
P18	1.964	29
P19	2.184	260
P20	2.422	53
P21	2.588	15
SD-	1.500	0
SD+	2.592	0
P5	0.989	0
P6	0.796	0
P7	0.777	0
P8	0.853	0
P9	0.884	0
P10	1.845	7
P11	0.895	0
P12	1.480	0
P13	1.468	0
P14	1.591	1
P15	1.862	8
P16	2.059	8
P17	1.963	24
P18	1.968	26
P19	2.188	246
P20	2.426	96
P21	2.592	16
SD-	1.504	0
SD+	2.596	0
P5	0.993	0
P6	0.800	0
P7	0.781	0
P8	0.857	0
P9	0.888	0
P10	1.849	4
P11	0.899	0
P12	1.484	0
P13	1.472	0
P14	1.595	0
P15	1.866	4
P16	2.063	20
P17	1.967	18
P18	1.972	25
P19	2.192	238
P20	2.430	54
P21	2.596	9
SD-	1.508	0
SD+	2.600	2
P5	0.997	0
P6	0.804	0
P7	0.785	0
P8	0.862	0
P9	0.892	0
P10	1.853	7
P11	0.903	0
P12	1.488	0
P13	1.476	0
P14	1.599	1
P15	1.870	9
P16	2.067	12
P17	1.971	21
P18	1.976	52
P19	2.196	254
P20	2.433	68
P21	2.600	10
SD-	1.512	0
SD+	2.604	0
P5	1.001	0
P6	0.808	0
P7	0.789	0
P8	0.866	0
P9	0.896	0
P10	1.857	9
P11	0.907	0
P12	1.492	0
P13	1.480	0
P14	1.603	0
P15	1.874	6
P16	2.071	23
P17	1.975	45
P18	1.980	36
P19	2.200	265
P20	2.437	44
P21	2.604	6
SD-	1.516	0
SD+	2.608	0
P5	1.005	0
P6	0.812	0
P7	0.793	0
P8	0.870	0
P9	0.900	1
P10	1.861	13
P11	0.911	0
P12	1.496	0
P13	1.484	0
P14	1.607	0
P15	1.878	3
P16	2.075	30
P17	1.979	17
P18	1.983	29
P19	2.204	245
P20	2.441	60
P21	2.608	10
SD-	1.521	0
SD+	2.612	2
P5	1.009	0
P6	0.816	0
P7	0.797	0
P8	0.874	0
P9	0.904	0
P10	1.865	3
P11	0.915	0
P12	1.500	0
P13	1.487	0
P14	1.610	0
P15	1.882	12
P16	2.079	18
P17	1.983	27
P18	1.987	57
P19	2.207	405
P20	2.445	57
P21	2.612	8
SD-	1.525	0
SD+	2.616	2
P5	1.013	0
P6	0.820	0
P7	0.802	0
P8	0.878	0
P9	0.908	0
P10	1.869	10
P11	0.919	0
P12	1.504	0
P13	1.491	0
P14	1.614	0
P15	1.886	3
P16	2.083	33
P17	1.987	21
P18	1.991	34
P19	2.211	274
P20	2.449	73
P21	2.616	8
SD-	1.529	0
SD+	2.620	2
P5	1.017	0
P6	0.824	0
P7	0.806	0
P8	0.882	0
P9	0.912	0
P10	1.873	8
P11	0.923	0
P12	1.507	0
P13	1.495	0
P14	1.618	0
P15	1.890	17
P16	2.086	13
P17	1.991	60
P18	1.995	43
P19	2.215	247
P20	2.453	34
P21	2.620	8
SD-	1.533	0
SD+	2.624	0
P5	1.021	0
P6	0.828	0
P7	0.810	0
P8	0.886	0
P9	0.916	0
P10	1.877	10
P11	0.927	0
P12	1.511	0
P13	1.499	0
P14	1.622	0
P15	1.894	10
P16	2.090	24
P17	1.995	31
P18	1.999	67
P19	2.219	236
P20	2.457	55
P21	2.624	9
SD-	1.537	0
SD+	2.628	3
P5	1.026	0
P6	0.832	0
P7	0.814	0
P8	0.890	0
P9	0.920	0
P10	1.881	4
P11	0.931	0
P12	1.515	0
P13	1.503	0
P14	1.626	0
P15	1.898	7
P16	2.094	28
P17	1.998	24
P18	2.003	36
P19	2.223	270
P20	2.461	51
P21	2.627	6
SD-	1.542	0
SD+	2.631	0
P5	1.030	0
P6	0.836	0
P7	0.818	0
P8	0.894	0
P9	0.924	0
P10	1.885	10
P11	0.935	0
P12	1.519	0
P13	1.507	0
P14	1.630	0
P15	1.902	4
P16	2.098	15
P17	2.002	46
P18	2.007	25
P19	2.227	418
P20	2.465	45
P21	2.631	7
SD-	1.546	0
SD+	2.635	0
P5	1.034	0
P6	0.840	0
P7	0.822	0
P8	0.898	0
P9	0.928	0
P10	1.889	9
P11	0.939	0
P12	1.523	0
P13	1.511	0
P14	1.634	0
P15	1.906	7
P16	2.102	33
P17	2.006	29
P18	2.011	90
P19	2.231	269
P20	2.469	43
P21	2.635	15
SD-	1.550	0
SD+	2.639	1
P5	1.038	0
P6	0.844	0
P7	0.826	0
P8	0.902	0
P9	0.932	0
P10	1.894	10
P11	0.943	0
P12	1.527	0
P13	1.515	0
P14	1.638	0
P15	1.909	7
P16	2.106	29
P17	2.010	23
P18	2.015	30
P19	2.235	265
P20	2.473	38
P21	2.639	14
SD-	1.554	0
SD+	2.643	1
P5	1.042	0
P6	0.848	0
P7	0.830	0
P8	0.906	0
P9	0.936	0
P10	1.898	17
P11	0.947	0
P12	1.531	0
P13	1.519	1
P14	1.642	2
P15	1.913	3
P16	2.110	17
P17	2.014	46
P18	2.019	44
P19	2.239	277
P20	2.476	34
P21	2.643	8
SD-	1.558	0
SD+	2.647	0
P5	1.046	0
P6	0.852	0
P7	0.834	0
P8	0.910	0
P9	0.940	0
P10	1.902	16
P11	0.951	0
P12	1.535	0
P13	1.523	0
P14	1.646	0
P15	1.917	13
P16	2.114	41
P17	2.018	40
P18	2.023	70
P19	2.243	421
P20	2.480	32
P21	2.647	3
SD-	1.563	0
SD+	2.651	0
P5	1.050	0
P6	0.856	0
P7	0.838	0
P8	0.914	0
P9	0.944	0
P10	1.906	31
P11	0.955	0
P12	1.539	0
P13	1.527	0
P14	1.650	0
P15	1.921	6
P16	2.118	47
P17	2.022	46
P18	2.027	39
P19	2.247	257
P20	2.484	32
P21	2.651	9
SD-	1.567	0
SD+	2.655	1
P5	1.054	0
P6	0.860	0
P7	0.842	0
P8	0.918	0
P9	0.947	0
P10	1.910	14
P11	0.959	0
P12	1.543	0
P13	1.531	0
P14	1.654	1
P15	1.925	13
P16	2.122	29
P17	2.026	31
P18	2.031	92
P19	2.251	412
P20	2.488	27
P21	2.655	9
SD-	1.571	0
SD+	2.659	0
P5	1.058	0
P6	0.864	0
P7	0.846	0
P8	0.922	0
P9	0.951	0
P10	1.914	8
P11	0.963	0
P12	1.547	0
P13	1.535	0
P14	1.658	0
P15	1.929	8
P16	2.126	27
P17	2.030	29
P18	2.034	40
P19	2.254	289
P20	2.492	29
P21	2.659	4
SD-	1.575	0
SD+	2.663	1
P5	1.062	0
P6	0.868	0
P7	0.850	0
P8	0.926	0
P9	0.955	0
P10	1.918	15
P11	0.967	0
P12	1.551	0
P13	1.539	2
P14	1.662	0
P15	1.933	17
P16	2.130	25
P17	2.034	60
P18	2.038	77
P19	2.258	284
P20	2.496	25
P21	2.663	7
SD-	1.579	0
SD+	2.667	0
P5	1.066	0
P6	0.872	0
P7	0.854	0
P8	0.930	0
P9	0.959	0
P10	1.922	9
P11	0.971	0
P12	1.555	0
P13	1.543	0
P14	1.666	0
P15	1.937	10
P16	2.134	38
P17	2.038	29
P18	2.042	40
P19	2.262	370
P20	2.500	34
P21	2.667	7
SD-	1.584	0
SD+	2.671	0
P5	1.070	0
P6	0.876	0
P7	0.858	0
P8	0.934	0
P9	0.963	0
P10	1.926	18
P11	0.975	0
P12	1.559	0
P13	1.547	1
P14	1.670	1
P15	1.941	8
P16	2.137	43
P17	2.042	53
P18	2.046	48
P19	2.266	271
P20	2.504	29
P21	2.670	2
SD-	1.588	0
SD+	2.675	1
